Timestamp,DateTime,AO 1,AO 2,AO 21,AO 22,BLP,Brake H,Brake L,Brake Release,CurrentOutLimit,Dhw demand border,Drivestate,EEVC TFL2,EEVH TFL1,EVU_ready,Envelope Nr,Heat demand border,HotGasExcessLevel,KS,Kuehl_umschaltung,LA_DFS_Soll,LA_PCB_Temp,LA_TargetFanRPM,LA_VD_Soll,LIN QoS - HZ/IO,Max Compr. Speed,Max Power Consumption Limit - EVU/SG,Max Power Consumption Limit - SHI,MemUsage Avail,MemUsage Heap,MemUsage Proc,ModBus QoS - ASB,ModBus QoS - Inverter,ModBus QoS - Ventilator,Motor1CurrentOut,Motor1PowerOut,Netzein_ready,PFC Temp,PM Temp,PWM Text_Ventil_BOSUP,PfcCurrentInputLimit,PfcInputCurrent,Power Consumption,PowerOutLimit,Signal_ABT,Signal_BAN,Signal_BivRed,Signal_CoolingClearance,Signal_HAN,Signal_SWAN,Signal_VD_aktiv,Silent Mode,Spr. VBO Soll,Start Power Consumption,Stepped Speed,Text_ABS_DFS,Text_ASD,Text_AbtEndTemp,Text_Abtauen,Text_Abtauventil,Text_AnalogIn 21,Text_AnalogIn 22,Text_Ansaug_Verdichter,Text_Aussent,Text_BUP,Text_BW_Ist,Text_BW_Soll,Text_COPS,Text_DSH_Is,Text_DSH_Set,Text_Defrost_Demand,Text_EEV_Heizen,Text_EEV_Kuehlen,Text_EVU,Text_EVU 2,Text_Ext_Energ,Text_FUP1,Text_FUP2,Text_FUP3,Text_Fehlerspeicher,Text_FreigZWE,Text_FreigZWE_WW,Text_HD,Text_HUP,Text_Heissgas,Text_Kaltekreis,Text_Kapazitat,Text_MK1VL_Soll,Text_MK1_Vorlauf,Text_MK2VL_Soll,Text_MK2_Vorlauf,Text_MK3VL_Soll,Text_MK3_Vorlauf,Text_MOT,Text_Mischer1Auf,Text_Mischer1Zu,Text_Mischer2Auf,Text_Mischer2Zu,Text_Mischer3Auf,Text_Mischer3Zu,Text_Mitteltemperatur,Text_ND,Text_PEX,Text_PWM_UWP,Text_PanHeater,Text_PowerConsumption,Text_RL_Soll,Text_Rucklauf,Text_Ruecklext,Text_SLP,Text_SSP_Zeit,Text_SUP,Text_SWT,Text_SW_Stand,Text_ShutdownComprTimer,Text_Solarkoll,Text_Solarsp,Text_SuperheatMode,Text_THGmax,Text_Therm_Desinfekt,Text_UK_Hauptventil,Text_Ueberhitzung,Text_Ueberhitzung_Soll,Text_VD_Heizung,Text_VD_RPM Text_Aktuell,Text_VD_RPM Text_Max,Text_VD_RPM Text_Min,Text_VD_RPM Text_Sollwert,Text_VL_Soll,Text_Ven_RPM,Text_Ventil_BOSUP,Text_Verdampfungstemp,Text_Verdichter,Text_Verfluessigungstemp,Text_Vorlauf,Text_Vorlaufmax,Text_WP_Typ,Text_WQ_Ein,Text_ZIP,Text_ZUP,Text_ZWE1,Text_ZWE2_SST,Text_ZWE3,Text_Zugang,Text_Zwangsbrauchwasser,Text_Zwangsheizung,Timer_BIV_mehr,Timer_VD1_Laufz,VD-Heizung Soll,coolingClearance_Rev.,git short hash 0,git short hash 1,git short hash 2,git short hash 3
1752239922,2025-07-11 15:18:42,10.0,10.0,0.0,0.0,0,0.0,0.0,0.0,12.7,44.0,2.0,29.9,29.8,1,7.0,75.0,0.0,1,1,60.0,30.5,0.0,0.0,100.0,100.0,4.2,30.0,84.5,81.4,58.3,100.0,100.0,100.0,0.0,0.0,1,23.6,24.7,0.0,20.0,0.0,0.0,4.4,0,0,0,1,0,0,0.0,0,3.0,0.7,0.0,60.7,1,0.0,-50.0,0,0.0,0.0,36.8,24.3,0,44.8,46.0,0,21.0,0.0,0.0,0.0,0.0,1,0,5.0,1,1,1,0.0,360.0,0.0,152.8,1,45.3,-50.0,0.0,0.0,75.0,21.5,22.2,37.9,75.0,1,0,0,0,0,0,0,18.2,151.9,0,31.1,0,0.0,23.1,22.4,5.0,0,0,0,0,3910.0,0.0,5.0,150.0,0,90.0,0,-5.6,12.6,20.0,0,0.0,0.0,0.0,0.0,21.5,0.0,0,24.1,0,24.3,22.4,60.0,81.0,25.1,0,0,0,0,0,0.0,0,0,0.0,0.0,5.5,1,12388.0,25444.0,13879.0,25186.0
1752239982,2025-07-11 15:19:42,10.0,10.0,0.0,0.0,0,0.0,0.0,0.0,12.7,44.0,2.0,29.8,29.7,1,7.0,75.0,0.0,1,1,60.0,30.5,0.0,0.0,100.0,100.0,4.2,30.0,84.5,81.4,58.3,100.0,100.0,100.0,0.0,0.0,1,23.6,24.7,0.0,20.0,0.0,0.0,4.4,0,0,0,1,0,0,0.0,0,3.0,0.7,0.0,60.7,1,0.0,-50.0,0,0.0,0.0,36.8,24.3,0,44.8,46.0,0,20.8,0.0,0.0,0.0,0.0,1,0,5.0,1,1,1,0.0,360.0,0.0,152.7,1,45.1,-50.0,0.0,0.0,75.0,21.5,22.2,37.9,75.0,1,0,0,0,0,0,0,18.2,151.6,0,31.2,0,0.0,23.1,22.5,5.0,0,0,0,0,3910.0,0.0,5.0,150.0,0,90.0,0,-5.5,12.6,20.0,0,0.0,0.0,0.0,0.0,21.5,0.0,0,24.1,0,24.3,22.4,60.0,81.0,25.1,0,0,0,0,0,0.0,0,0,0.0,0.0,5.5,1,12388.0,25444.0,13879.0,25186.0
1752240042,2025-07-11 15:20:42,10.0,10.0,0.0,0.0,0,0.0,0.0,0.0,12.7,44.0,2.0,29.8,29.6,1,7.0,75.0,0.0,1,1,60.0,30.5,0.0,0.0,100.0,100.0,4.2,30.0,84.5,81.4,58.3,100.0,100.0,100.0,0.0,0.0,1,23.6,24.7,0.0,20.0,0.0,0.0,4.4,0,0,0,1,0,0,0.0,0,3.0,0.7,0.0,59.7,1,0.0,-50.0,0,0.0,0.0,36.9,24.3,0,44.8,46.0,0,20.7,0.0,0.0,0.0,0.0,1,0,5.0,1,1,1,0.0,360.0,0.0,152.8,1,45.0,-50.0,0.0,0.0,75.0,21.5,22.2,37.9,75.0,1,0,0,0,0,0,0,18.2,151.6,0,31.1,0,0.0,23.1,22.5,5.0,0,0,0,0,3910.0,0.0,5.0,150.0,0,90.0,0,-5.4,12.7,20.0,0,0.0,0.0,0.0,0.0,21.5,0.0,0,24.1,0,24.3,22.4,60.0,81.0,25.0,0,0,0,0,0,0.0,0,0,0.0,0.0,5.5,1,12388.0,25444.0,13879.0,25186.0
1752240102,2025-07-11 15:21:42,10.0,10.0,0.0,0.0,0,0.0,0.0,0.0,12.7,44.0,2.0,29.7,29.6,1,7.0,75.0,0.0,1,1,60.0,30.5,0.0,0.0,100.0,100.0,4.2,30.0,84.5,81.4,58.3,100.0,100.0,100.0,0.0,0.0,1,23.6,24.7,0.0,20.0,0.0,0.0,4.4,0,0,0,1,0,0,0.0,0,3.0,0.7,0.0,59.2,1,0.0,-50.0,0,0.0,0.0,36.9,24.4,0,44.8,46.0,0,20.5,0.0,0.0,0.0,0.0,1,0,5.0,1,1,1,0.0,360.0,0.0,152.5,1,44.8,-50.0,0.0,0.0,75.0,21.5,22.3,37.8,75.0,1,0,0,0,0,0,0,18.2,151.2,0,31.1,0,0.0,23.1,22.5,5.0,0,0,0,0,3910.0,0.0,5.0,150.0,0,90.0,0,-5.5,12.8,20.0,0,0.0,0.0,0.0,0.0,21.5,0.0,0,24.0,0,24.3,22.4,60.0,81.0,25.0,0,0,0,0,0,0.0,0,0,0.0,0.0,5.5,1,12388.0,25444.0,13879.0,25186.0
1752240162,2025-07-11 15:22:42,10.0,10.0,0.0,0.0,0,0.0,0.0,0.0,12.7,44.0,2.0,29.6,29.5,1,7.0,75.0,0.0,1,1,60.0,30.5,0.0,0.0,100.0,100.0,4.2,30.0,84.5,81.4,58.3,100.0,100.0,100.0,0.0,0.0,1,23.7,24.7,0.0,20.0,0.0,0.0,4.4,0,0,0,1,0,0,0.0,0,3.0,0.7,0.0,58.7,1,0.0,-50.0,0,0.0,0.0,36.9,24.4,0,44.8,46.0,0,20.5,0.0,0.0,0.0,0.0,1,0,5.0,1,1,1,0.0,360.0,0.0,152.0,1,44.7,-50.0,0.0,0.0,75.0,21.5,22.3,37.8,75.0,1,0,0,0,0,0,0,18.2,150.6,0,31.1,0,0.0,23.1,22.5,5.0,0,0,0,0,3910.0,0.0,5.0,150.0,0,90.0,0,-5.5,12.9,20.0,0,0.0,0.0,0.0,0.0,21.5,0.0,0,23.8,0,24.1,22.4,60.0,81.0,24.9,0,0,0,0,0,0.0,0,0,0.0,0.0,5.5,1,12388.0,25444.0,13879.0,25186.0
1752240222,2025-07-11 15:23:42,10.0,10.0,0.0,0.0,0,0.0,0.0,0.0,12.7,44.0,2.0,29.6,29.4,1,7.0,75.0,0.0,1,1,60.0,30.5,0.0,0.0,100.0,100.0,4.2,30.0,84.5,81.4,58.3,100.0,100.0,100.0,0.0,0.0,1,23.7,24.7,0.0,20.0,0.0,0.0,4.4,0,0,0,1,0,0,0.0,0,3.0,0.7,0.0,58.1,1,0.0,-50.0,0,0.0,0.0,36.9,24.4,0,44.8,46.0,0,20.5,0.0,0.0,0.0,0.0,1,0,5.0,1,1,1,0.0,360.0,0.0,151.9,1,44.5,-50.0,0.0,0.0,75.0,21.5,22.3,37.8,75.0,1,0,0,0,0,0,0,18.2,150.5,0,31.2,0,0.0,23.1,22.5,5.0,0,0,0,0,3910.0,0.0,5.0,150.0,0,90.0,0,-5.5,13.0,20.0,0,0.0,0.0,0.0,0.0,21.5,0.0,0,23.8,0,24.1,22.4,60.0,81.0,24.9,0,0,0,0,0,0.0,0,0,0.0,0.0,5.5,1,12388.0,25444.0,13879.0,25186.0
1752240282,2025-07-11 15:24:42,10.0,10.0,0.0,0.0,0,0.0,0.0,0.0,12.7,44.0,2.0,29.5,29.4,1,7.0,75.0,0.0,1,1,60.0,30.5,0.0,0.0,100.0,100.0,4.2,30.0,84.5,81.4,58.3,100.0,100.0,100.0,0.0,0.0,1,23.7,24.7,0.0,20.0,0.0,0.0,4.4,0,0,0,1,0,0,0.0,0,3.0,0.7,0.0,58.7,1,0.0,-50.0,0,0.0,0.0,36.9,24.4,0,44.8,46.0,0,20.4,0.0,0.0,0.0,0.0,1,0,5.0,1,1,1,0.0,360.0,0.0,151.5,1,44.4,-50.0,0.0,0.0,75.0,21.5,22.3,37.8,75.0,1,0,0,0,0,0,0,18.2,150.1,0,31.0,0,0.0,23.1,22.5,5.0,0,0,0,0,3910.0,0.0,5.0,150.0,0,90.0,0,-5.5,13.1,20.0,0,0.0,0.0,0.0,0.0,21.5,0.0,0,23.7,0,24.0,22.4,60.0,81.0,24.8,0,0,0,0,0,0.0,0,0,0.0,0.0,5.5,1,12388.0,25444.0,13879.0,25186.0
1752240342,2025-07-11 15:25:42,10.0,10.0,0.0,0.0,0,0.0,0.0,0.0,12.7,44.0,2.0,29.5,29.3,1,7.0,75.0,0.0,1,1,60.0,30.5,0.0,0.0,100.0,100.0,4.2,30.0,84.5,81.4,58.3,100.0,100.0,100.0,0.0,0.0,1,23.7,24.8,0.0,20.0,0.0,0.0,4.4,0,0,0,1,0,0,0.0,0,3.0,0.7,0.0,58.1,1,0.0,-50.0,0,0.0,0.0,36.9,24.4,0,44.8,46.0,0,20.2,0.0,0.0,0.0,0.0,1,0,5.0,1,1,1,0.0,360.0,0.0,151.4,1,44.2,-50.0,0.0,0.0,75.0,21.5,22.3,37.8,75.0,1,0,0,0,0,0,0,18.2,149.9,0,31.1,0,0.0,23.1,22.5,5.0,0,0,0,0,3910.0,0.0,5.0,150.0,0,90.0,0,-5.5,13.1,20.0,0,0.0,0.0,0.0,0.0,21.5,0.0,0,23.7,0,24.0,22.4,60.0,81.0,24.8,0,0,0,0,0,0.0,0,0,0.0,0.0,5.5,1,12388.0,25444.0,13879.0,25186.0
1752240402,2025-07-11 15:26:42,10.0,10.0,0.0,0.0,0,0.0,0.0,0.0,12.7,44.0,2.0,29.4,29.2,1,7.0,75.0,0.0,1,1,60.0,30.5,0.0,0.0,100.0,100.0,4.2,30.0,84.5,81.4,58.3,100.0,100.0,100.0,0.0,0.0,1,23.7,24.8,0.0,20.0,0.0,0.0,4.4,0,0,0,1,0,0,0.0,0,3.0,0.7,0.0,60.7,1,0.0,-50.0,0,0.0,0.0,36.9,24.4,0,44.8,46.0,0,20.1,0.0,0.0,0.0,0.0,1,0,5.0,1,1,1,0.0,360.0,0.0,151.5,1,44.1,-50.0,0.0,0.0,75.0,21.5,22.3,37.8,75.0,1,0,0,0,0,0,0,18.2,150.1,0,31.1,0,0.0,23.1,22.5,5.0,0,0,0,0,3910.0,0.0,5.0,150.0,0,90.0,0,-5.4,13.1,20.0,0,0.0,0.0,0.0,0.0,21.5,0.0,0,23.7,0,24.0,22.4,60.0,81.0,24.8,0,0,0,0,0,0.0,0,0,0.0,0.0,5.5,1,12388.0,25444.0,13879.0,25186.0
1752240462,2025-07-11 15:27:42,10.0,10.0,0.0,0.0,0,0.0,0.0,0.0,12.7,44.0,2.0,29.3,29.1,1,7.0,75.0,0.0,1,1,60.0,30.5,0.0,0.0,100.0,100.0,4.2,30.0,84.5,81.4,58.3,100.0,100.0,100.0,0.0,0.0,1,23.7,24.8,0.0,20.0,0.0,0.0,4.4,0,0,0,1,0,0,0.0,0,3.0,0.7,0.0,59.2,1,0.0,-50.0,0,0.0,0.0,36.9,24.4,0,44.8,46.0,0,19.9,0.0,0.0,0.0,0.0,1,0,5.0,1,1,1,0.0,360.0,0.0,151.5,1,43.9,-50.0,0.0,0.0,75.0,21.5,22.3,37.8,75.0,1,0,0,0,0,0,0,18.2,149.9,0,31.1,0,0.0,23.1,22.5,5.0,0,0,0,0,3910.0,0.0,5.0,150.0,0,90.0,0,-5.3,13.1,20.0,0,0.0,0.0,0.0,0.0,21.5,0.0,0,23.7,0,24.0,22.5,60.0,81.0,24.7,0,0,0,0,0,0.0,0,0,0.0,0.0,5.5,1,12388.0,25444.0,13879.0,25186.0
1752240522,2025-07-11 15:28:42,10.0,10.0,0.0,0.0,0,0.0,0.0,0.0,12.7,44.0,2.0,29.3,29.1,1,7.0,75.0,0.0,1,1,60.0,30.5,0.0,0.0,100.0,100.0,4.2,30.0,84.5,81.4,58.3,100.0,100.0,100.0,0.0,0.0,1,23.7,24.8,0.0,20.0,0.0,0.0,4.4,0,0,0,1,0,0,0.0,0,3.0,0.7,0.0,61.2,1,0.0,-50.0,0,0.0,0.0,36.9,24.4,0,44.8,46.0,0,19.8,0.0,0.0,0.0,0.0,1,0,5.0,1,1,1,0.0,360.0,0.0,151.2,1,43.8,-50.0,0.0,0.0,75.0,21.5,22.3,37.8,75.0,1,0,0,0,0,0,0,18.2,149.8,0,31.1,0,0.0,23.1,22.5,5.0,0,0,0,0,3910.0,0.0,5.0,150.0,0,90.0,0,-5.3,13.2,20.0,0,0.0,0.0,0.0,0.0,21.5,0.0,0,23.6,0,24.0,22.5,60.0,81.0,24.7,0,0,0,0,0,0.0,0,0,0.0,0.0,5.5,1,12388.0,25444.0,13879.0,25186.0
1752240582,2025-07-11 15:29:42,10.0,10.0,0.0,0.0,0,0.0,0.0,0.0,12.7,44.0,2.0,29.2,29.0,1,7.0,75.0,0.0,1,1,60.0,30.5,0.0,0.0,100.0,100.0,4.2,30.0,84.5,81.4,58.3,100.0,100.0,100.0,0.0,0.0,1,23.7,24.8,0.0,20.0,0.0,0.0,4.4,0,0,0,1,0,0,0.0,0,3.0,0.7,0.0,60.2,1,0.0,-50.0,0,0.0,0.0,36.9,24.3,0,44.8,46.0,0,19.7,0.0,0.0,0.0,0.0,1,0,5.0,1,1,1,0.0,360.0,0.0,151.3,1,43.7,-50.0,0.0,0.0,75.0,21.5,22.3,37.9,75.0,1,0,0,0,0,0,0,18.2,149.9,0,31.2,0,0.0,23.1,22.5,5.0,0,0,0,0,3910.0,0.0,5.0,150.0,0,90.0,0,-5.3,13.1,20.0,0,0.0,0.0,0.0,0.0,21.5,0.0,0,23.7,0,24.0,22.5,60.0,81.0,24.6,0,0,0,0,0,0.0,0,0,0.0,0.0,5.5,1,12388.0,25444.0,13879.0,25186.0
1752240642,2025-07-11 15:30:42,10.0,10.0,0.0,0.0,0,0.0,0.0,0.0,12.7,44.0,2.0,29.2,29.0,1,7.0,75.0,0.0,1,1,60.0,30.5,0.0,0.0,100.0,100.0,4.2,30.0,84.5,81.4,58.3,100.0,100.0,100.0,0.0,0.0,1,23.7,24.8,0.0,20.0,0.0,0.0,4.4,0,0,0,1,0,0,0.0,0,3.0,0.7,0.0,60.7,1,0.0,-50.0,0,0.0,0.0,36.9,24.3,0,44.8,46.0,0,19.6,0.0,0.0,0.0,0.0,1,0,5.0,1,1,1,0.0,360.0,0.0,151.3,1,43.6,-50.0,0.0,0.0,75.0,21.5,22.3,37.9,75.0,1,0,0,0,0,0,0,18.2,149.8,0,31.0,0,0.0,23.1,22.5,5.0,0,0,0,0,3910.0,0.0,5.0,150.0,0,90.0,0,-5.2,13.1,20.0,0,0.0,0.0,0.0,0.0,21.5,0.0,0,23.7,0,24.0,22.5,60.0,81.0,24.6,0,0,0,0,0,0.0,0,0,0.0,0.0,5.5,1,12388.0,25444.0,13879.0,25186.0
1752240702,2025-07-11 15:31:42,10.0,10.0,0.0,0.0,0,0.0,0.0,0.0,12.7,44.0,2.0,29.1,28.9,1,7.0,75.0,0.0,1,1,60.0,30.5,0.0,0.0,100.0,100.0,4.2,30.0,84.5,81.4,58.3,100.0,100.0,100.0,0.0,0.0,1,23.7,24.8,0.0,20.0,0.0,0.0,4.4,0,0,0,1,0,0,0.0,0,3.0,0.7,0.0,59.2,1,0.0,-50.0,0,0.0,0.0,36.9,24.3,0,44.8,46.0,0,19.5,0.0,0.0,0.0,0.0,1,0,5.0,1,1,1,0.0,360.0,0.0,151.2,1,43.5,-50.0,0.0,0.0,75.0,21.5,22.3,37.9,75.0,1,0,0,0,0,0,0,18.2,149.5,0,31.1,0,0.0,23.1,22.6,5.0,0,0,0,0,3910.0,0.0,5.0,150.0,0,90.0,0,-5.2,13.1,20.0,0,0.0,0.0,0.0,0.0,21.5,0.0,0,23.6,0,24.0,22.5,60.0,81.0,24.6,0,0,0,0,0,0.0,0,0,0.0,0.0,5.5,1,12388.0,25444.0,13879.0,25186.0
1752240762,2025-07-11 15:32:42,10.0,10.0,0.0,0.0,0,0.0,0.0,0.0,12.7,44.0,2.0,29.1,28.8,1,7.0,75.0,0.0,1,1,60.0,30.5,0.0,0.0,100.0,100.0,4.2,30.0,84.5,81.4,58.3,100.0,100.0,100.0,0.0,0.0,1,23.8,24.8,0.0,20.0,0.0,0.0,4.4,0,0,0,1,0,0,0.0,0,3.0,0.7,0.0,60.2,1,0.0,-50.0,0,0.0,0.0,36.8,24.3,0,44.8,46.0,0,19.4,0.0,0.0,0.0,0.0,1,0,5.0,1,1,1,0.0,360.0,0.0,151.1,1,43.3,-50.0,0.0,0.0,75.0,21.5,22.4,37.9,75.0,1,0,0,0,0,0,0,18.2,149.7,0,31.2,0,0.0,23.1,22.6,5.0,0,0,0,0,3910.0,0.0,5.0,150.0,0,90.0,0,-5.1,13.1,20.0,0,0.0,0.0,0.0,0.0,21.5,0.0,0,23.6,0,23.9,22.5,60.0,81.0,24.5,0,0,0,0,0,0.0,0,0,0.0,0.0,5.5,1,12388.0,25444.0,13879.0,25186.0
1752240822,2025-07-11 15:33:42,10.0,10.0,0.0,0.0,0,0.0,0.0,0.0,12.7,44.0,2.0,29.0,28.8,1,7.0,75.0,0.0,1,1,60.0,30.5,0.0,0.0,100.0,100.0,4.2,30.0,84.5,81.4,58.3,100.0,100.0,100.0,0.0,0.0,1,23.8,24.8,0.0,20.0,0.0,0.0,4.4,0,0,0,1,0,0,0.0,0,3.0,0.7,0.0,61.2,1,0.0,-50.0,0,0.0,0.0,36.8,24.3,0,44.8,46.0,0,19.2,0.0,0.0,0.0,0.0,1,0,5.0,1,1,1,0.0,360.0,0.0,151.2,1,43.2,-50.0,0.0,0.0,75.0,21.5,22.4,37.9,75.0,1,0,0,0,0,0,0,18.2,149.6,0,31.1,0,0.0,23.1,22.6,5.0,0,0,0,0,3910.0,0.0,5.0,150.0,0,90.0,0,-5.1,13.1,20.0,0,0.0,0.0,0.0,0.0,21.5,0.0,0,23.6,0,24.0,22.5,60.0,81.0,24.5,0,0,0,0,0,0.0,0,0,0.0,0.0,5.5,1,12388.0,25444.0,13879.0,25186.0
1752240882,2025-07-11 15:34:42,10.0,10.0,0.0,0.0,0,0.0,0.0,0.0,12.7,44.0,2.0,29.0,28.7,1,7.0,75.0,0.0,1,1,60.0,30.5,0.0,0.0,100.0,100.0,4.2,30.0,84.5,81.4,58.3,100.0,100.0,100.0,0.0,0.0,1,23.8,24.8,0.0,20.0,0.0,0.0,4.4,0,0,0,1,0,0,0.0,0,3.0,0.7,0.0,60.7,1,0.0,-50.0,0,0.0,0.0,36.8,24.3,0,44.8,46.0,0,19.1,0.0,0.0,0.0,0.0,1,0,5.0,1,1,1,0.0,360.0,0.0,151.1,1,43.1,-50.0,0.0,0.0,75.0,21.5,22.4,37.9,75.0,1,0,0,0,0,0,0,18.2,149.5,0,31.1,0,0.0,23.1,22.6,5.0,0,0,0,0,3910.0,0.0,5.0,150.0,0,90.0,0,-5.0,13.1,20.0,0,0.0,0.0,0.0,0.0,21.5,0.0,0,23.6,0,23.9,22.5,60.0,81.0,24.5,0,0,0,0,0,0.0,0,0,0.0,0.0,5.5,1,12388.0,25444.0,13879.0,25186.0
1752240942,2025-07-11 15:35:42,10.0,10.0,0.0,0.0,0,0.0,0.0,0.0,12.7,44.0,2.0,28.9,28.7,1,7.0,75.0,0.0,1,1,60.0,30.5,0.0,0.0,100.0,100.0,4.2,30.0,84.5,81.4,58.3,100.0,100.0,100.0,0.0,0.0,1,23.8,24.8,0.0,20.0,0.0,0.0,4.4,0,0,0,1,0,0,0.0,0,3.0,0.7,0.0,59.7,1,0.0,-50.0,0,0.0,0.0,36.8,24.2,0,44.8,46.0,0,19.0,0.0,0.0,0.0,0.0,1,0,5.0,1,1,1,0.0,360.0,0.0,150.9,1,42.9,-50.0,0.0,0.0,75.0,21.5,22.4,37.9,75.0,1,0,0,0,0,0,0,18.2,149.5,0,31.0,0,0.0,23.1,22.6,5.0,0,0,0,0,3910.0,0.0,5.0,150.0,0,90.0,0,-5.0,13.1,20.0,0,0.0,0.0,0.0,0.0,21.5,0.0,0,23.6,0,23.9,22.5,60.0,81.0,24.5,0,0,0,0,0,0.0,0,0,0.0,0.0,5.5,1,12388.0,25444.0,13879.0,25186.0
1752241002,2025-07-11 15:36:42,10.0,10.0,0.0,0.0,0,0.0,0.0,0.0,12.7,44.0,2.0,28.9,28.6,1,7.0,75.0,0.0,1,1,60.0,30.5,0.0,0.0,100.0,100.0,4.2,30.0,84.5,81.4,58.3,100.0,100.0,100.0,0.0,0.0,1,23.8,24.8,0.0,20.0,0.0,0.0,4.4,0,0,0,1,0,0,0.0,0,3.0,0.7,0.0,60.2,1,0.0,-50.0,0,0.0,0.0,36.7,24.2,0,44.8,46.0,0,18.9,0.0,0.0,0.0,0.0,1,0,5.0,1,1,1,0.0,360.0,0.0,151.0,1,42.8,-50.0,0.0,0.0,75.0,21.5,22.4,37.9,75.0,1,0,0,0,0,0,0,18.2,149.3,0,31.2,0,0.0,23.1,22.6,5.0,0,0,0,0,3910.0,0.0,5.0,150.0,0,90.0,0,-5.0,13.1,20.0,0,0.0,0.0,0.0,0.0,21.5,0.0,0,23.5,0,23.9,22.5,60.0,81.0,24.4,0,0,0,0,0,0.0,0,0,0.0,0.0,5.5,1,12388.0,25444.0,13879.0,25186.0
1752241062,2025-07-11 15:37:42,10.0,10.0,0.0,0.0,0,0.0,0.0,0.0,12.7,44.0,2.0,28.9,28.6,1,7.0,75.0,0.0,1,1,60.0,30.5,0.0,0.0,100.0,100.0,4.2,30.0,84.5,81.4,58.3,100.0,100.0,100.0,0.0,0.0,1,23.8,24.8,0.0,20.0,0.0,0.0,4.4,0,0,0,1,0,0,0.0,0,3.0,0.7,0.0,62.2,1,0.0,-50.0,0,0.0,0.0,36.7,24.2,0,44.8,46.0,0,18.9,0.0,0.0,0.0,0.0,1,0,5.0,1,1,1,0.0,360.0,0.0,150.5,1,42.7,-50.0,0.0,0.0,75.0,21.5,22.4,37.9,75.0,1,0,0,0,0,0,0,18.2,149.1,0,31.1,0,0.0,23.1,22.6,5.0,0,0,0,0,3910.0,0.0,5.0,150.0,0,90.0,0,-5.1,13.1,20.0,0,0.0,0.0,0.0,0.0,21.5,0.0,0,23.5,0,23.8,22.5,60.0,81.0,24.4,0,0,0,0,0,0.0,0,0,0.0,0.0,5.5,1,12388.0,25444.0,13879.0,25186.0
1752241122,2025-07-11 15:38:42,10.0,10.0,0.0,0.0,0,0.0,0.0,0.0,12.7,44.0,2.0,28.8,28.6,1,7.0,75.0,0.0,1,1,60.0,30.5,0.0,0.0,100.0,100.0,4.2,30.0,84.5,81.4,58.3,100.0,100.0,100.0,0.0,0.0,1,23.8,24.8,0.0,20.0,0.0,0.0,4.4,0,0,0,1,0,0,0.0,0,3.0,0.7,0.0,59.7,1,0.0,-50.0,0,0.0,0.0,36.7,24.2,0,44.8,46.0,0,18.8,0.0,0.0,0.0,0.0,1,0,5.0,1,1,1,0.0,360.0,0.0,150.4,1,42.6,-50.0,0.0,0.0,75.0,21.5,22.4,37.9,75.0,1,0,0,0,0,0,0,18.2,148.8,0,30.9,0,0.0,23.1,22.6,5.0,0,0,0,0,3910.0,0.0,5.0,150.0,0,90.0,0,-5.0,13.1,20.0,0,0.0,0.0,0.0,0.0,21.5,0.0,0,23.4,0,23.8,22.5,60.0,81.0,24.4,0,0,0,0,0,0.0,0,0,0.0,0.0,5.5,1,12388.0,25444.0,13879.0,25186.0
1752241182,2025-07-11 15:39:42,10.0,10.0,0.0,0.0,0,0.0,0.0,0.0,12.7,44.0,2.0,28.8,28.5,1,7.0,75.0,0.0,1,1,60.0,30.5,0.0,0.0,100.0,100.0,4.2,30.0,84.5,81.4,58.3,100.0,100.0,100.0,0.0,0.0,1,23.8,24.8,0.0,20.0,0.0,0.0,4.4,0,0,0,1,0,0,0.0,0,3.0,0.7,0.0,59.2,1,0.0,-50.0,0,0.0,0.0,36.6,24.2,0,44.8,46.0,0,18.7,0.0,0.0,0.0,0.0,1,0,5.0,1,1,1,0.0,360.0,0.0,150.3,1,42.5,-50.0,0.0,0.0,75.0,21.5,22.4,37.9,75.0,1,0,0,0,0,0,0,18.2,148.7,0,31.2,0,0.0,23.1,22.6,5.0,0,0,0,0,3910.0,0.0,5.0,150.0,0,90.0,0,-5.0,13.1,20.0,0,0.0,0.0,0.0,0.0,21.5,0.0,0,23.4,0,23.8,22.5,60.0,81.0,24.4,0,0,0,0,0,0.0,0,0,0.0,0.0,5.5,1,12388.0,25444.0,13879.0,25186.0
